Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors Max,trainer/Bellman Errors Mean,trainer/Bellman Errors Min,trainer/Bellman Errors Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Preactivation Policy Loss,trainer/Q Predictions Max,trainer/Q Predictions Mean,trainer/Q Predictions Min,trainer/Q Predictions Std,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/QF Loss,trainer/Raw Policy Loss
28,0.9999909,-0.11570918,-1.0,0.78945136,345.1356846059683,5,392.2797811456592,345.1356846059683,329.9490399513559,23.714757752210517,3.0461956734781803,1.9881087822924444,0.6014254948480404,0.5817939583496001,288,26247,225,173.6,158,25.788369471527275,1.0,0.022233961801718143,-1.0,0.6625469840313296,272.5671953853171,6,519.1522897102872,272.5671953853171,3.8488274811636685,171.17204371275247,3.547939675856658,1.6354031723119031,0.015853214003175266,0.8408452857575193,898,39000,376,166.66666666666666,5,111.26195316559125,39000,0.003488322996417992,7.15276309899491,0.25799985699995887,0.255918875001953,0.004374247997475322,0.0014847909988020547,205.70804506002605,6.629497005000303,426903.28,4916.907,0.0017428994,37634.3,1.0,-0.06071158,-1.0,0.9114219,-1238.5886,0.0,1811.9198,1190.1161,-67.36285,534.7671,1783.0912,1187.489,-82.66868,541.2011,4916.907,-1238.5886
29,0.9999356,0.06202418,-0.9999953,0.54702973,960.7333922370342,1,960.7333922370342,960.7333922370342,960.7333922370342,0.0,1.7838287841193414,0.9607333922370338,0.09596827190026533,0.19783231509127347,289,27247,1000,1000.0,1000,0.0,1.0,0.03820217057100982,-1.0,0.6396397906583806,331.98092643405624,4,534.2116670475051,331.98092643405624,36.59815055581953,182.36828774411768,4.004500067499866,1.3279237057362252,-0.3478155887541261,0.843573696309991,902,40000,441,250.0,67,135.58207846172002,40000,0.0034115739981643856,6.9363330169944675,0.2989332799988915,0.266189766000025,0.003864384998450987,0.0013775839979643933,212.64606731003005,6.362556428000971,66350.734,1825.0468,0.0030713677,6234.547,1.0,-0.20465381,-1.0,0.89210117,-1352.0747,0.0,2055.913,1300.6322,-9.158249,556.83606,2075.8557,1288.2743,-0.40363216,556.1613,1825.0469,-1352.0747
30,0.99939615,0.11434671,-0.9999603,0.5407644,860.6285180322287,1,860.6285180322287,860.6285180322287,860.6285180322287,0.0,1.671461123625537,0.8606285180322298,0.36007144340518515,0.3498670573009264,290,28247,1000,1000.0,1000,0.0,1.0,0.07131976482392358,-1.0,0.6448836467037874,174.6260834527553,6,385.2128788911985,174.6260834527553,12.551744862076834,148.91106968465368,3.4036612664840034,1.0477565007165317,0.1067621695171661,0.5561309663262101,908,41000,432,166.66666666666666,19,136.43028337661042,41000,0.0034462089970475063,6.990188655996462,0.2639261650037952,0.2706851179973455,0.003934838998247869,0.0013233790014055558,219.63783948501805,6.446872945998621,75765.42,3300.5012,0.0007212162,7964.803,1.0,-0.098932266,-1.0,0.9249851,-1404.0674,0.0,2181.5034,1318.6943,-24.464539,665.32526,2126.913,1300.4136,-65.287834,668.0787,3300.501,-1404.0674
31,1.0,0.133555,-1.0,0.82249326,685.6397596462793,3,705.8580167344113,685.6397596462793,663.4316424640934,17.377551914787524,4.89108956596156,2.7316325085509123,0.6092371145499642,0.9579243479851685,293,29000,253,251.0,248,2.160246899469287,1.0,0.09858001568386313,-1.0,0.7015844093693032,308.746470287468,6,568.0289926895432,308.746470287468,28.075993265428554,199.07297624348854,4.572878323290388,1.8524788217248078,0.5268469715440592,0.7412367503715274,914,42000,375,166.66666666666666,20,115.60228755906559,42000,0.0033324380056001246,7.125046205022954,0.2471054859997821,0.2517893590047606,0.006482635006250348,0.0023400060017593205,226.76458431305218,6.613996281004802,61493.89,3093.3818,0.04642047,9658.525,1.0,-0.041227374,-1.0,0.9326142,-1621.37,0.0,2298.258,1557.9092,-43.53578,648.32684,2295.721,1565.0281,-0.7027982,644.1648,3093.3816,-1621.37
32,1.0,0.07405562,-1.0,0.8052393,579.2837122126666,4,615.8328214375643,579.2837122126666,545.4752091206478,29.789368364616053,4.321066889368517,2.354811838262872,0.6856521613823251,0.8428224705101055,297,29984,254,246.0,230,9.486832980505138,1.0,0.06842047329094682,-1.0,0.7150332587731316,367.0534850155585,5,757.3181402500352,367.0534850155585,23.66881633694935,261.04749152154943,4.412429261876047,1.8352674250777925,0.3975199018721258,0.7536864322967635,919,43000,381,200.0,20,126.4547349844995,43000,0.0034516579980845563,7.144052288997045,0.27821941600268474,0.2544026959949406,0.005747738003265113,0.0019462290001683868,233.91079563005042,6.600284551997902,253904.78,5825.705,0.87524796,24890.135,1.0,-0.07052364,-1.0,0.95097935,-1714.9001,0.0,2466.7139,1610.9698,-114.32724,678.229,2448.0193,1618.956,-178.51248,687.0788,5825.705,-1714.9001
33,1.0,0.44572026,-1.0,0.7573782,144.77345151359162,5,310.65730501611745,144.77345151359162,86.52788858135794,84.84386929531051,2.100046859519662,0.7937140982104802,-0.43714950767014393,0.5497990150756383,302,30896,333,182.4,130,77.87836670090097,1.0,0.34440021346305166,-1.0,0.6927910902039597,82.8273146826327,11,150.66879086328856,82.8273146826327,12.85420228271478,35.37525330861867,2.3891853663286433,0.91110046150896,-0.43129980199849705,0.5434887351759043,930,44000,158,90.9090909090909,13,41.92949611703078,44000,0.0034442420001141727,7.205586391995894,0.27542748999985633,0.25929633699706756,0.005189391995372716,0.0016856360016390681,241.1188201570476,6.660543295001844,138184.45,4174.258,0.28054297,17027.684,1.0,-0.04143482,-1.0,0.9207444,-1770.7103,0.0,2254.336,1717.2775,-89.57948,618.2566,2356.392,1725.3855,-1.2104471,620.2971,4174.2583,-1770.7103
34,0.999988,0.12038683,-0.9998203,0.6409769,978.0927590884387,1,978.0927590884387,978.0927590884387,978.0927590884387,0.0,1.574895065440711,0.9780927590884397,0.6183263353317051,0.15445133788618348,303,31896,1000,1000.0,1000,0.0,1.0,0.05613616855453652,-1.0,0.6285049367394033,393.1733297709511,3,601.7082604285081,393.1733297709511,199.90250278708436,164.39122313183373,2.613562226669865,1.1795199893128534,0.17172092495170213,0.438243692643005,933,45000,562,333.3333333333333,190,163.41630545600057,45000,0.003438240004470572,7.5616025640047155,0.28685948199563427,0.25541132900252705,0.005013351998059079,0.0013483660004567355,248.68236331804655,7.009531795003568,115316.45,4088.6816,0.0018924943,14178.229,1.0,-0.03558803,-1.0,0.92475426,-1688.1938,0.0,2349.586,1599.5524,-108.86323,753.85736,2441.88,1595.3706,-0.028560193,760.55786,4088.6816,-1688.1938
35,0.9999971,0.011916443,-0.99986273,0.63704354,1012.7456614634,1,1012.7456614634,1012.7456614634,1012.7456614634,0.0,1.8025119143299309,1.0127456614634005,0.5600965534067937,0.24206021619509469,304,32896,1000,1000.0,1000,0.0,1.0,0.1106981224482463,-1.0,0.6699572581530723,262.8190100745445,5,816.14161316902,262.8190100745445,10.80402132643225,307.3076664059742,4.093705192491613,1.3140950503727233,0.27120449626678916,0.6252194199795857,938,46000,581,200.0,14,217.9587116864109,46000,0.003472404001513496,7.22288314600155,0.2472863779985346,0.2567605980002554,0.003849129003356211,0.0013254109944682568,255.9070160890551,6.710189226003422,226742.97,5934.1055,0.01379019,27905.936,1.0,-0.054954957,-1.0,0.913874,-1762.259,0.0,2444.7637,1706.6167,10.395205,732.6674,2474.8123,1718.6294,-51.34403,752.1717,5934.106,-1762.259
36,0.99999976,0.28357154,-0.998569,0.5942895,1011.9949741407958,1,1011.9949741407958,1011.9949741407958,1011.9949741407958,0.0,1.6252789103309286,1.011994974140795,0.5646760005722345,0.0769513882435455,305,33896,1000,1000.0,1000,0.0,1.0,0.1176900513156969,-1.0,0.6331196912526003,293.0747810369448,5,435.2611371172283,293.0747810369448,102.59664030755708,117.43499714648003,3.268713045398042,1.4653739051847248,0.41487782614904684,0.626427236650918,943,47000,325,200.0,79,78.16137153351391,47000,0.0035365369985811412,6.9790696399941226,0.2753705249997438,0.26549656000133837,0.004347647001850419,0.0014665829949080944,262.88783547604544,6.428851787997701,106324.32,3048.5483,0.1595316,10663.807,1.0,0.092945784,-1.0,0.9253549,-1856.2087,0.0,2498.0264,1767.9595,-34.893818,719.6316,2494.1738,1778.4215,-6.259789,720.8653,3048.5483,-1856.2087
37,1.0,0.1338335,-1.0,0.74336207,1243.8236952146385,1,1243.8236952146385,1243.8236952146385,1243.8236952146385,0.0,2.7062497343655605,1.2438236952146375,0.26231857015987153,0.4684326448334977,306,34896,1000,1000.0,1000,0.0,1.0,0.15495303662432958,-1.0,0.6615659215048508,404.2937922523907,3,1053.1935797185872,404.2937922523907,21.7956235543341,461.282850939756,2.4002195638764365,1.2128813767571704,-0.007515799630922963,0.4259322256084489,946,48000,870,333.3333333333333,22,381.1013280247423,48000,0.004030596996017266,7.148639343999093,0.24191603700455744,0.25586993099568645,0.0038504410040332004,0.0015059680008562282,270.0386307880399,6.641466369997943,83836.83,4039.896,0.16722828,9924.389,1.0,-0.052033704,-1.0,0.92669874,-1900.3491,0.0,2631.6987,1814.0891,31.819687,779.40216,2625.4583,1801.5325,0.29295516,776.5939,4039.896,-1900.3491
38,1.0,0.04435759,-1.0,0.7368748,1181.3073676326376,1,1181.3073676326376,1181.3073676326376,1181.3073676326376,0.0,4.379435155363768,1.602859386204393,0.4111198041366763,0.6838853294453632,307,35633,737,737.0,737,0.0,1.0,0.10189733652518411,-1.0,0.6763979398922176,349.8947387138863,5,956.3135862764461,349.8947387138863,70.73200284204013,323.10327115822025,4.102161411981033,1.7494736935694317,0.4759911955180753,0.6508291392434521,951,49000,534,200.0,55,173.47391734782494,49000,0.003382869006600231,7.099469766006223,0.23826892299985047,0.2594404819974443,0.003425341004913207,0.001271246001124382,277.13981945403793,6.59368090499629,1134993.8,12610.85,6.205264e-05,101558.266,1.0,-0.09391437,-1.0,0.9244719,-1982.7733,0.0,2793.4856,1921.7744,55.185963,757.17065,2754.079,1909.25,-8.361988,771.71204,12610.85,-1982.7733
39,1.0,0.1135405,-1.0,0.79261416,1625.576155590808,1,1625.576155590808,1625.576155590808,1625.576155590808,0.0,4.231486385482148,1.633744879990761,0.23197019768769772,0.7128103974719477,308,36628,995,995.0,995,0.0,1.0,0.1988607879252797,-1.0,0.6667915240905982,453.9880059246728,3,740.8208438887488,453.9880059246728,298.7995173643169,203.04907341666802,3.2417002236085475,1.361964017774017,0.3505977906023787,0.5608116758507196,954,50000,496,333.3333333333333,227,116.81989937030801,50000,0.0033856529989861883,6.945284499997797,0.25629364699852886,0.2545273290015757,0.006242026996915229,0.0013630920002469793,284.0869575900433,6.423472752001544,124626.58,4419.126,0.56359917,14164.289,1.0,-0.1007497,-1.0,0.91689336,-1952.6311,0.0,2631.7678,1870.6442,-90.09715,787.8304,2653.388,1899.4304,0.042786103,794.8284,4419.1255,-1952.6311
40,1.0,0.16610518,-1.0,0.84015656,493.104572079097,1,493.104572079097,493.104572079097,493.104572079097,0.0,3.3410349715465415,1.7548205412067512,0.4629154964067992,0.6369979476890956,309,36909,281,281.0,281,0.0,1.0,0.16864528617725028,-1.0,0.7115812617728496,105.14071317411363,12,285.69161199098767,105.14071317411363,7.753526971479002,81.07098804981592,3.000981559266485,1.2616885580893635,0.09759394708632733,0.5497500229621206,966,51000,186,83.33333333333333,9,54.43548679145087,51000,0.003389259996765759,7.054596611997113,0.2780066400009673,0.25096137299988186,0.00299235599959502,0.0017709969979478046,291.14375681903766,6.517475986001955,100613.31,4516.6143,0.007897377,12648.302,1.0,-0.110732295,-1.0,0.9048212,-1938.5494,0.0,2510.2837,1885.5038,-1.6191807,804.642,2569.9565,1881.3972,-0.40363216,813.3148,4516.614,-1938.5494
41,1.0,0.21694858,-1.0,0.83148897,515.0438865771476,3,984.0058989726899,515.0438865771476,168.01678876039367,344.1033270606045,4.517177911579271,1.9733482244335154,0.5100078289512655,0.737314633745181,312,37692,492,261.0,103,166.9870254440945,1.0,0.14007906397911488,-1.0,0.7333265312522806,154.7764467697725,12,676.7901169672143,154.7764467697725,5.885875932221253,183.40590145540122,3.9549484705396916,1.8573173612372706,0.39247645403076475,0.6828731406400664,978,52000,310,83.33333333333333,8,84.07271984551363,52000,0.0033904599986271933,6.990320379009063,0.2529174689989304,0.261345610000717,0.003693864004162606,0.0016734590026317164,298.1355792980394,6.467299517003994,112122.95,4393.0034,0.027804911,13298.508,1.0,-0.08286846,-1.0,0.90816313,-1972.3507,0.0,2714.8376,1922.01,22.34115,829.7372,2758.7764,1908.6758,-37.32826,828.35846,4393.0034,-1972.3507
42,1.0,0.10786588,-1.0,0.86866313,464.29025843921,4,815.7926485561533,464.29025843921,318.641420402289,204.46659772481658,4.565897084558577,1.9715085284042886,0.4577096994122336,0.8039284619155923,316,38634,401,235.5,178,95.56280657243173,1.0,0.09257607229111811,-1.0,0.7105483737655892,208.87788738854522,8,510.83253306727005,208.87788738854522,35.12830622472206,174.41080728828695,4.620243216866076,1.6710230991083617,0.17439874613283773,0.776160641151274,986,53000,250,125.0,24,84.10558839934478,53000,0.0035372830025153235,7.0421772220070125,0.2402630090000457,0.2498366799991345,0.0037839070064364932,0.0013074239977868274,305.17945974604663,6.543448919001094,152215.05,5477.007,1.2397519,18316.164,1.0,-0.08185562,-1.0,0.9446971,-1845.722,0.0,2639.2559,1785.7871,-323.17252,887.1619,2665.338,1803.4097,-127.71875,887.05554,5477.0063,-1845.722
43,1.0,0.06293405,-1.0,0.8519532,271.3884544123102,7,373.77926106082907,271.3884544123102,230.15562262266218,49.05161360567184,5.450883515165047,1.9227926932046266,0.44018912198435617,0.6875454736878319,323,39622,162,141.14285714285714,130,11.356918236772453,1.0,0.09409683413141127,-1.0,0.717638231735818,151.99695161886467,12,338.791338548154,151.99695161886467,12.187671862799444,125.29696136166093,3.7828219185052254,1.823963419426376,0.4003561194278895,0.6932783013654924,998,54000,172,83.33333333333333,11,57.585202574581224,54000,0.0034841410015360452,7.029198620002717,0.2554998580017127,0.25038163299905136,0.0038949189984123223,0.0012894600004074164,312.2101580090384,6.514648609001597,64499.754,3664.3547,7.1976334e-05,10074.203,1.0,-0.09916655,-1.0,0.9395371,-1776.9047,0.0,2678.1833,1736.8035,-20.965288,946.5689,2654.1934,1726.7483,-107.33905,947.3917,3664.355,-1776.9047
44,1.0,0.16071191,-1.0,0.827319,834.4938663168114,2,1129.6444394737107,834.4938663168114,539.3432931599119,295.1505731568994,3.7683967482110043,1.6978512030860866,0.4327895275528623,0.673967488389726,325,40605,722,491.5,261,230.5,1.0,0.10515661679862463,-1.0,0.7116180692491711,215.05132020410156,8,458.7973994887683,215.05132020410156,7.2692306602022745,159.8682153074578,3.6761772431261486,1.7204105616328127,0.06544046121884972,0.6482895741095848,1006,55000,312,125.0,8,92.9125933337349,55000,0.003449112002272159,7.070768355995824,0.25058260899822926,0.26232652500038967,0.004606204995070584,0.0013483720031217672,319.2825988610275,6.548455532996741,89211.67,4788.189,0.0008414036,13242.692,1.0,0.038604576,-1.0,0.9124353,-2094.458,0.0,2814.2378,2016.3718,-52.77987,767.7365,2827.31,1995.4036,-0.25929964,782.82996,4788.1895,-2094.458
45,1.0,0.19279027,-1.0,0.79600024,755.1104491365669,1,755.1104491365669,755.1104491365669,755.1104491365669,0.0,4.755757590608882,1.7642767503190813,0.5113004628434399,0.7463232214836488,326,41033,428,428.0,428,0.0,1.0,0.18878141551032498,-1.0,0.7166344859066689,191.8307590180484,8,468.2813591869541,191.8307590180484,13.305142180210972,162.0045661818778,3.0640436328118588,1.5346460721443875,-0.0905234988294842,0.570886513244538,1014,56000,299,125.0,15,97.3883976662518,56000,0.0034061480037053116,6.80206967099366,0.27002401299978374,0.2545966789984959,0.003246690997912083,0.0014673409968963824,326.0865309930232,6.269328798996867,2057709.0,32694.244,0.18631363,205529.9,1.0,0.0035638746,-1.0,0.92580146,-2048.9033,0.0,2879.2412,1969.6266,1.0478504,795.38617,2749.8103,1952.6184,-42.745056,827.1048,32694.246,-2048.9033
46,1.0,0.05910008,-1.0,0.80037516,558.5099652174523,3,589.4590018767449,558.5099652174523,504.36078198335076,38.419715928809126,3.6389553512051527,1.8575719463995108,0.5623918393903581,0.6798678767530011,329,41935,327,300.6666666666667,268,24.499433100017278,1.0,0.17185009348331937,-1.0,0.6757440521292166,124.83464704824507,12,278.4399797191763,124.83464704824507,8.795938321454914,77.60454720824227,3.112938284177546,1.4980157645789405,0.4771265479633108,0.5507754701151806,1026,57000,181,83.33333333333333,12,50.03720837758859,57000,0.003459368999756407,6.90129359200364,0.26861928700236604,0.28779814099834766,0.003937077002774458,0.0019385760024306364,332.9893744930232,6.335541141997965,74282.53,2442.3987,0.40746334,7454.1025,1.0,0.13041069,-1.0,0.9094124,-1958.685,0.0,2858.686,1914.3964,-82.382996,922.52563,2794.7317,1918.4929,0.61065644,918.4412,2442.3984,-1958.685
47,1.0,0.10291172,-1.0,0.87689584,519.0900506691486,4,566.5726319107642,519.0900506691486,423.8712081226404,56.272602815465945,6.119707144958372,2.1561372821148437,0.5074528284870848,0.9071333701266272,333,42898,275,240.75,189,31.657345119261027,1.0,0.27837917812920643,-1.0,0.6820241008546954,301.09759393070976,5,763.3707857637836,301.09759393070976,14.273254731304513,271.8106866946049,4.281846337090509,1.5054879696535493,-0.1961242157127654,0.6363762968028444,1031,58000,420,200.0,15,158.279499620134,58000,0.0033792039976106025,7.1133263889933005,0.23511594099545619,0.2541420880006626,0.0038938419966143556,0.0012926950003020465,340.104471765022,6.615502619002655,114566.38,5249.573,0.09492898,13933.332,1.0,0.28715745,-1.0,0.8668727,-2114.4956,0.0,2815.595,2054.746,17.545704,779.87415,2837.2952,2084.2173,-29.664759,794.52094,5249.573,-2114.4956
48,1.0,0.063131444,-1.0,0.76289594,1191.2585702868241,1,1191.2585702868241,1191.2585702868241,1191.2585702868241,0.0,4.254572782162307,1.8969085514121384,0.4054838360587379,0.761275743103018,334,43526,628,628.0,628,0.0,1.0,0.12684083430924994,-1.0,0.6864558673711851,154.71217669836125,8,326.0230469138385,154.71217669836125,19.262573217272692,83.99739764061442,5.349955777136391,1.2376974135868897,-0.16660936947651472,0.7064649422029107,1039,59000,231,125.0,20,57.06137047074842,59000,0.003410632998566143,7.104578225997102,0.29666014699614607,0.261919101998501,0.0051371000008657575,0.00205737299984321,347.21075970603124,6.53539387100318,126734.35,6346.634,0.19808584,17378.078,1.0,-0.12379906,-1.0,0.885692,-2126.605,0.0,2962.073,2074.5696,17.474045,861.65955,2888.2524,2050.8618,-0.10097875,840.6747,6346.6333,-2126.605
49,1.0,0.2757629,-1.0,0.81123376,1148.2576389197527,2,1352.0164671243951,1148.2576389197527,944.4988107151104,203.75882820464238,5.471483946082681,2.546025806917412,0.43763671340682264,1.1460793036222423,336,44428,508,451.0,394,57.0,1.0,0.2249500549933313,-1.0,0.6882762055171314,561.6282763351105,3,745.3310163930696,561.6282763351105,367.0226336659161,154.63605244664257,3.9491192195217653,1.6848848290053315,0.2351267480517423,0.7776511982718641,1042,60000,376,333.3333333333333,307,30.44484995674784,60000,0.0035572249980759807,6.890503632996115,0.29497080000146525,0.2673266979982145,0.0050229089974891394,0.0016043220020947047,354.10360012802994,6.318021678998775,51587.207,3731.3398,0.05747819,8035.2524,1.0,0.022322714,-1.0,0.90606505,-2137.154,0.0,3117.5752,2097.9736,15.506672,819.41846,3147.6052,2094.6362,-0.7909509,820.59424,3731.3394,-2137.154
50,1.0,0.009210895,-1.0,0.7835389,1592.0102829908624,1,1592.0102829908624,1592.0102829908624,1592.0102829908624,0.0,3.986277839072771,1.656618400614842,0.34331048934890235,0.641052175470305,337,45389,961,961.0,961,0.0,1.0,0.09796598581949556,-1.0,0.673787705967098,305.25478599610335,5,730.8857858301884,305.25478599610335,12.777676783688936,286.4074779853175,3.3108051189667713,1.5262739299805166,0.2318183243087741,0.5412771899947606,1047,61000,411,200.0,13,177.2681584492827,61000,0.003392116996110417,7.127621268999064,0.2700875270020333,0.25039011199987726,0.003785501998208929,0.0013458860048558563,361.2330981210325,6.598620124997979,62840.49,4878.077,0.15671624,11618.658,1.0,-0.0386562,-1.0,0.9006825,-2113.3499,0.0,2890.901,2048.189,-3.9502652,872.331,2905.0203,2051.1814,-72.94705,872.96954,4878.077,-2113.3499
51,1.0,0.22797203,-1.0,0.79235256,1797.3100764784115,1,1797.3100764784115,1797.3100764784115,1797.3100764784115,0.0,3.614321817254846,1.7973100764784116,0.5575562269385687,0.5069967640825856,338,46389,1000,1000.0,1000,0.0,1.0,0.13205360808022504,-1.0,0.7170460411849038,295.88899669978156,6,537.0636317284392,295.88899669978156,6.512826205669384,209.84487863240153,5.128755507087981,1.7753339801986892,0.5347481803485833,0.6897746111869657,1053,62000,324,166.66666666666666,9,119.9731451432176,62000,0.0033383729969500564,6.742105874996923,0.24201208200247493,0.26766714900441,0.004470617997867521,0.0013569969960371964,367.97679345902725,6.223260655999184,107308.55,5539.507,0.6361776,13754.325,1.0,-0.060008287,-1.0,0.9064516,-2140.2715,0.0,2836.478,2080.3997,-21.665932,882.87604,2799.1719,2062.6646,-17.456955,877.62836,5539.507,-2140.2715
52,1.0,0.23120004,-1.0,0.76046026,1344.0166832312907,1,1344.0166832312907,1344.0166832312907,1344.0166832312907,0.0,2.8809533735150152,1.3440166832312908,0.33210443702201786,0.5383843978808404,339,47389,1000,1000.0,1000,0.0,1.0,0.17922606326137955,-1.0,0.6906279212298577,181.68858577349053,7,641.7243298943636,181.68858577349053,15.238670915073104,200.84021360452766,2.9554248483511607,1.271820100414433,-0.20649772065467895,0.5504982269825893,1060,63000,461,142.85714285714286,15,147.21454564335548,63000,0.0033171300019603223,6.849471467001422,0.2836957019972033,0.2524215719968197,0.006268609002290759,0.0013282310028444044,374.82796752703143,6.302440223000303,91733.05,3381.0068,0.35195947,9442.51,1.0,-0.2238744,-1.0,0.87008333,-2150.101,0.0,2874.9783,2092.3252,13.653428,875.0294,2850.2249,2100.2566,0.36303267,885.5181,3381.0068,-2150.101
53,1.0,0.19309929,-1.0,0.74606913,1287.992591153449,1,1287.992591153449,1287.992591153449,1287.992591153449,0.0,2.7325716704948095,1.2879925911534473,0.41010969557587185,0.4075433598141071,340,48389,1000,1000.0,1000,0.0,1.0,0.16773467670850345,-1.0,0.6809647372108447,278.21658974199653,5,485.5982184002746,278.21658974199653,9.235001378225132,166.50408927330778,5.696587595418283,1.3910829487099823,0.13146652750606252,0.5913009392500854,1065,64000,353,200.0,11,133.5095502201996,64000,0.00338548199943034,6.820290119001584,0.3133988469999167,0.25171817599766655,0.0052177800025674514,0.0015906840053503402,381.65082480702404,6.244979149996652,37634.152,3053.9229,0.015020609,5923.2295,1.0,0.014174387,-1.0,0.88620883,-2238.114,0.0,3055.0376,2204.6477,-6.7601466,841.57184,3082.4644,2200.293,0.19513148,837.6054,3053.9226,-2238.114
54,1.0,0.041806497,-0.99999857,0.7142042,1096.1780592778762,1,1096.1780592778762,1096.1780592778762,1096.1780592778762,0.0,2.730134447237131,1.0961780592778765,0.08090365954142083,0.5110650947275399,341,49389,1000,1000.0,1000,0.0,1.0,0.10772434036550019,-1.0,0.7093595608210964,330.8148421669817,6,607.4743461223997,330.8148421669817,22.47144069608219,195.75650708922592,5.439167939623021,1.9848890530018912,0.16723511437180347,0.9419888430922182,1071,65000,311,166.66666666666666,38,86.43237562138134,65000,0.004401502003020141,6.79912530000729,0.2561772129993187,0.25045429400051944,0.00401106099889148,0.0016528039996046573,388.45182012901205,6.282428426005936,1130505.8,17380.426,8.583069e-06,104925.336,1.0,0.0017324574,-1.0,0.88562495,-2289.883,0.0,3184.2944,2230.9854,39.33945,855.3941,3327.0176,2219.739,1.3957081,861.2327,17380.426,-2289.883
55,0.99967253,0.5047806,-0.9982504,0.50026983,476.9978614615546,1,476.9978614615546,476.9978614615546,476.9978614615546,0.0,1.1798135973041035,0.9389721682314063,0.2855677350709029,0.1220742074474461,342,49897,508,508.0,508,0.0,1.0,0.12481709517695468,-1.0,0.5390629502879125,48.896147428923264,15,127.66061078164171,48.896147428923264,10.872442037619255,36.38780018280156,1.530691945498353,0.7334422114338488,-0.19876404150941301,0.2765936588825139,1086,66000,159,66.66666666666667,14,38.71032018582239,66000,0.003332088002935052,6.869257059996016,0.2540045200003078,0.2662077689965372,0.0033785869964049198,0.0019140959993819706,395.32280999700015,6.340420000000449,83062.586,4266.645,0.031708885,9259.959,1.0,-0.17239572,-1.0,0.86656123,-2242.2725,0.0,3046.134,2185.145,-90.11261,871.5173,2981.0935,2195.7417,-0.38407344,872.2339,4266.645,-2242.2725
56,0.9999997,0.07165447,-0.9999999,0.619941,990.1653380782295,1,990.1653380782295,990.1653380782295,990.1653380782295,0.0,1.8136254759929462,0.9901653380782288,0.48401148555595314,0.19935828054991148,343,50897,1000,1000.0,1000,0.0,1.0,0.15113287328429256,-1.0,0.6316786693165528,116.3398528730337,9,335.121642365327,116.3398528730337,29.48530765585388,93.5643286154411,3.4791966274008574,1.0470586758573033,-0.2801825310621409,0.47125896735531814,1095,67000,333,111.11111111111111,27,93.45045561323383,67000,0.003336595000291709,7.304276643000776,0.26081612699636025,0.2826019699932658,0.005730201002734248,0.002069263005978428,402.6287208890135,6.7497224870021455,549937.0,8192.635,0.016933024,49833.965,1.0,0.05177991,-1.0,0.9081099,-2265.545,0.0,3026.4438,2190.7136,-85.93725,917.4027,3020.4675,2202.314,-56.286324,919.0578,8192.635,-2265.545
57,1.0,0.1421585,-1.0,0.7891499,512.8748458191474,3,561.6014523720323,512.8748458191474,476.7880811576659,35.75985818825572,4.011796455315403,2.099078495849171,0.655220469204229,0.7099899757638832,346,51630,262,244.33333333333334,225,15.15109090315135,1.0,0.13770535723142205,-1.0,0.6838413358907584,262.6284022848528,6,396.1555840984154,262.6284022848528,55.81285134499595,111.18103720122966,3.2772783115578568,1.5757704137091173,0.35295472978031855,0.5723461316859788,1101,68000,274,166.66666666666666,42,80.30704964212185,68000,0.003349199003423564,7.073455597004795,0.2778901940037031,0.2529227919949335,0.003692489000968635,0.0017078380042221397,409.70449191900843,6.533893084997544,243048.16,7291.8574,1.7749577,26155.129,1.0,0.04374702,-1.0,0.89592683,-2344.3057,0.0,3323.8975,2277.2375,-90.53987,845.59753,3387.783,2264.695,-84.4895,846.56366,7291.8564,-2344.3057
